transaction_id,date,product_id,customer_id,region_id,units_sold,list_price,discount_pct,final_price,cost,revenue,profit
26894,2024-09-08,33,46,R011,3,16.43,0.07,15.28,9.57,45.84,17.13
26895,2024-02-09,39,22,R006,3,15.28,0.18,12.53,11.88,37.59,1.95
26896,2024-08-02,11,169,R013,18,7.57,0.13,6.59,4.11,118.62,44.64
26897,2024-11-30,7,43,R004,5,16.28,0.17,13.51,10.75,67.55,13.8
26898,2024-09-19,35,131,R016,10,2.26,0.22,1.76,1.21,17.6,5.5
26899,2024-04-02,34,16,R007,6,15.16,0.01,15.01,9.38,90.06,33.78
26900,2024-11-22,37,85,R015,14,7.55,0.12,6.64,4.08,92.96,35.84
26901,2024-03-24,7,138,R012,9,16.28,0.29,11.56,10.75,104.04,7.29
26902,2024-09-23,41,177,R001,17,14.9,0.04,14.3,10.84,243.1,58.82
26903,2024-01-03,14,131,R016,2,7.9,0.0,7.9,6.26,15.8,3.28
26904,2024-01-12,49,141,R008,13,9.33,0.03,9.05,6.59,117.65,31.98
26905,2024-04-02,21,90,R012,15,7.75,0.02,7.6,5.48,114.0,31.8
26906,2024-01-08,37,60,R002,11,7.55,0.19,6.12,4.08,67.32,22.44
26907,2024-06-25,6,177,R001,18,4.79,0.02,4.69,3.09,84.42,28.8
26908,2024-12-08,31,140,R011,15,12.98,0.25,9.74,10.34,146.1,-9.0
26909,2024-04-04,8,199,R003,19,9.38,0.2,7.5,6.29,142.5,22.99
26910,2024-01-16,48,146,R001,15,15.4,0.04,14.78,11.45,221.7,49.95
26911,2024-04-24,9,6,R009,9,18.15,0.23,13.98,12.03,125.82,17.55
26912,2024-10-16,33,7,R001,1,16.43,0.05,15.61,9.57,15.61,6.04
26913,2024-04-05,36,172,R009,11,18.75,0.21,14.81,11.03,162.91,41.58
26914,2024-10-16,44,122,R015,17,8.88,0.24,6.75,5.42,114.75,22.61
26915,2024-01-10,20,81,R007,15,13.18,0.21,10.41,7.9,156.15,37.65
26916,2024-02-17,1,8,R006,19,9.34,0.2,7.47,6.16,141.93,24.89
26917,2024-09-04,39,8,R006,14,15.28,0.06,14.36,11.88,201.04,34.72
26918,2024-12-08,28,168,R015,17,16.39,0.06,15.41,9.54,261.97,99.79
26919,2024-05-09,17,97,R009,17,3.35,0.02,3.28,1.84,55.76,24.48
26920,2024-07-01,11,68,R001,14,7.57,0.11,6.74,4.11,94.36,36.82
26921,2024-05-20,27,54,R009,6,13.96,0.16,11.73,9.51,70.38,13.32
26922,2024-06-13,30,36,R014,3,14.28,0.27,10.42,8.79,31.26,4.89
26923,2024-04-23,13,187,R003,11,16.48,0.28,11.87,11.64,130.57,2.53
26924,2024-03-20,40,196,R006,5,8.53,0.28,6.14,6.25,30.7,-0.55
26925,2024-12-22,7,108,R005,8,16.28,0.12,14.33,10.75,114.64,28.64
26926,2024-05-29,30,89,R006,4,14.28,0.17,11.85,8.79,47.4,12.24
26927,2024-03-02,27,62,R001,6,13.96,0.3,9.77,9.51,58.62,1.56
26928,2024-12-07,6,165,R013,5,4.79,0.16,4.02,3.09,20.1,4.65
26929,2024-03-29,29,134,R014,18,9.26,0.15,7.87,6.9,141.66,17.46
26930,2024-10-23,46,67,R002,15,8.74,0.09,7.95,5.37,119.25,38.7
26931,2024-10-01,1,114,R008,16,9.34,0.24,7.1,6.16,113.6,15.04
26932,2024-09-18,42,43,R004,11,9.32,0.0,9.32,4.77,102.52,50.05
26933,2024-09-18,4,60,R002,7,5.3,0.1,4.77,2.71,33.39,14.42
26934,2024-06-17,49,13,R011,9,9.33,0.06,8.77,6.59,78.93,19.62
26935,2024-01-27,34,88,R014,10,15.16,0.09,13.8,9.38,138.0,44.2
26936,2024-12-13,34,33,R013,8,15.16,0.29,10.76,9.38,86.08,11.04
26937,2024-01-26,26,28,R013,1,18.13,0.05,17.22,9.53,17.22,7.69
26938,2024-09-04,2,122,R015,11,9.72,0.25,7.29,5.5,80.19,19.69
26939,2024-01-13,38,173,R016,13,19.39,0.22,15.12,15.47,196.56,-4.55
26940,2024-12-11,23,200,R010,16,1.94,0.06,1.82,1.53,29.12,4.64
26941,2024-04-10,20,186,R003,3,13.18,0.28,9.49,7.9,28.47,4.77
26942,2024-03-17,39,120,R011,4,15.28,0.26,11.31,11.88,45.24,-2.28
26943,2024-06-13,49,114,R008,3,9.33,0.2,7.46,6.59,22.38,2.61
26944,2024-11-09,15,12,R014,18,2.9,0.11,2.58,1.86,46.44,12.96
26945,2024-09-11,3,81,R007,12,19.65,0.11,17.49,12.76,209.88,56.76
26946,2024-04-20,8,98,R008,17,9.38,0.28,6.75,6.29,114.75,7.82
26947,2024-06-19,39,94,R004,19,15.28,0.13,13.29,11.88,252.51,26.79
26948,2024-08-22,42,126,R002,17,9.32,0.07,8.67,4.77,147.39,66.3
26949,2024-08-14,34,74,R002,7,15.16,0.24,11.52,9.38,80.64,14.98
26950,2024-11-02,4,183,R012,18,5.3,0.12,4.66,2.71,83.88,35.1
26951,2024-04-23,50,113,R008,10,11.33,0.29,8.04,6.34,80.4,17.0
26952,2024-02-23,4,11,R001,15,5.3,0.02,5.19,2.71,77.85,37.2
26953,2024-09-23,44,152,R009,13,8.88,0.12,7.81,5.42,101.53,31.07
26954,2024-06-13,33,55,R014,16,16.43,0.09,14.95,9.57,239.2,86.08
26955,2024-12-05,14,121,R001,17,7.9,0.13,6.87,6.26,116.79,10.37
26956,2024-07-09,13,134,R014,18,16.48,0.1,14.83,11.64,266.94,57.42
26957,2024-04-07,16,150,R002,4,3.2,0.15,2.72,2.13,10.88,2.36
26958,2024-03-10,21,100,R013,14,7.75,0.02,7.6,5.48,106.4,29.68
26959,2024-09-18,43,80,R013,17,8.28,0.14,7.12,6.51,121.04,10.37
26960,2024-08-03,46,136,R010,16,8.74,0.23,6.73,5.37,107.68,21.76
26961,2024-12-18,18,27,R010,20,16.55,0.25,12.41,12.72,248.2,-6.2
26962,2024-08-30,49,198,R008,14,9.33,0.17,7.74,6.59,108.36,16.1
26963,2024-03-07,3,150,R002,4,19.65,0.14,16.9,12.76,67.6,16.56
26964,2024-11-29,35,34,R011,19,2.26,0.23,1.74,1.21,33.06,10.07
26965,2024-08-04,22,91,R008,12,16.29,0.24,12.38,12.97,148.56,-7.08
26966,2024-10-25,22,2,R010,14,16.29,0.18,13.36,12.97,187.04,5.46
26967,2024-12-19,26,72,R010,16,18.13,0.25,13.6,9.53,217.6,65.12
26968,2024-05-29,19,126,R002,15,9.36,0.14,8.05,5.52,120.75,37.95
26969,2024-04-07,4,11,R001,8,5.3,0.27,3.87,2.71,30.96,9.28
26970,2024-08-22,42,134,R014,10,9.32,0.08,8.57,4.77,85.7,38.0
26971,2024-04-07,46,87,R015,2,8.74,0.07,8.13,5.37,16.26,5.52
26972,2024-07-31,26,93,R003,18,18.13,0.12,15.95,9.53,287.1,115.56
26973,2024-04-19,43,61,R001,12,8.28,0.06,7.78,6.51,93.36,15.24
26974,2024-11-21,49,30,R011,6,9.33,0.12,8.21,6.59,49.26,9.72
26975,2024-07-10,37,68,R001,9,7.55,0.29,5.36,4.08,48.24,11.52
26976,2024-10-12,50,114,R008,9,11.33,0.15,9.63,6.34,86.67,29.61
26977,2024-06-27,1,143,R015,4,9.34,0.13,8.13,6.16,32.52,7.88
26978,2024-04-05,44,182,R005,14,8.88,0.18,7.28,5.42,101.92,26.04
26979,2024-11-04,25,158,R003,17,10.38,0.27,7.58,7.34,128.86,4.08
26980,2024-10-04,2,5,R003,9,9.72,0.29,6.9,5.5,62.1,12.6
26981,2024-03-08,21,149,R008,13,7.75,0.14,6.66,5.48,86.58,15.34
26982,2024-10-27,7,10,R014,19,16.28,0.16,13.68,10.75,259.92,55.67
26983,2024-12-20,16,39,R009,11,3.2,0.13,2.78,2.13,30.58,7.15
26984,2024-03-14,2,30,R011,16,9.72,0.27,7.1,5.5,113.6,25.6
26985,2024-07-25,36,27,R010,9,18.75,0.08,17.25,11.03,155.25,55.98
26986,2024-04-27,7,41,R011,13,16.28,0.0,16.28,10.75,211.64,71.89
26987,2024-04-18,19,3,R005,16,9.36,0.28,6.74,5.52,107.84,19.52
26988,2024-01-23,1,16,R007,11,9.34,0.21,7.38,6.16,81.18,13.42
26989,2024-03-26,19,130,R002,4,9.36,0.04,8.99,5.52,35.96,13.88
26990,2024-03-31,31,32,R009,18,12.98,0.19,10.51,10.34,189.18,3.06
26991,2024-01-12,36,70,R002,20,18.75,0.16,15.75,11.03,315.0,94.4
26992,2024-12-14,14,121,R001,10,7.9,0.22,6.16,6.26,61.6,-1.0
26993,2024-09-06,34,55,R014,2,15.16,0.02,14.86,9.38,29.72,10.96
26994,2024-03-07,10,146,R001,12,4.27,0.16,3.59,2.93,43.08,7.92
26995,2024-03-29,3,173,R016,10,19.65,0.15,16.7,12.76,167.0,39.4
26996,2024-12-06,36,42,R014,1,18.75,0.29,13.31,11.03,13.31,2.28
26997,2024-07-26,5,91,R008,10,11.96,0.06,11.24,9.07,112.4,21.7
26998,2024-07-18,2,183,R012,5,9.72,0.26,7.19,5.5,35.95,8.45
26999,2024-01-16,1,167,R002,6,9.34,0.08,8.59,6.16,51.54,14.58
27000,2024-04-23,31,148,R003,3,12.98,0.07,12.07,10.34,36.21,5.19
27001,2024-10-13,14,38,R014,18,7.9,0.09,7.19,6.26,129.42,16.74
27002,2024-11-17,31,118,R009,2,12.98,0.27,9.48,10.34,18.96,-1.72
27003,2024-05-23,3,73,R010,15,19.65,0.28,14.15,12.76,212.25,20.85
27004,2024-07-29,50,164,R012,2,11.33,0.24,8.61,6.34,17.22,4.54
27005,2024-09-07,44,37,R001,17,8.88,0.03,8.61,5.42,146.37,54.23
27006,2024-06-25,27,140,R011,8,13.96,0.3,9.77,9.51,78.16,2.08
27007,2024-07-26,13,92,R002,7,16.48,0.11,14.67,11.64,102.69,21.21
27008,2024-02-01,19,13,R011,9,9.36,0.26,6.93,5.52,62.37,12.69
27009,2024-09-27,28,126,R002,14,16.39,0.22,12.78,9.54,178.92,45.36
27010,2024-07-11,19,53,R010,17,9.36,0.21,7.39,5.52,125.63,31.79
27011,2024-02-27,36,67,R002,4,18.75,0.26,13.88,11.03,55.52,11.4
27012,2024-09-21,22,94,R004,11,16.29,0.29,11.57,12.97,127.27,-15.4
27013,2024-02-05,21,27,R010,18,7.75,0.28,5.58,5.48,100.44,1.8
27014,2024-04-01,36,110,R003,17,18.75,0.14,16.12,11.03,274.04,86.53
27015,2024-02-03,39,167,R002,15,15.28,0.29,10.85,11.88,162.75,-15.45
27016,2024-04-19,3,182,R005,8,19.65,0.26,14.54,12.76,116.32,14.24
27017,2024-03-20,25,135,R015,16,10.38,0.28,7.47,7.34,119.52,2.08
27018,2024-09-18,13,15,R005,13,16.48,0.05,15.66,11.64,203.58,52.26
27019,2024-10-27,15,104,R014,1,2.9,0.08,2.67,1.86,2.67,0.81
27020,2024-02-26,25,195,R004,5,10.38,0.18,8.51,7.34,42.55,5.85
27021,2024-12-31,39,44,R006,13,15.28,0.22,11.92,11.88,154.96,0.52
27022,2024-01-15,32,163,R010,3,6.3,0.14,5.42,4.76,16.26,1.98
27023,2024-05-19,26,171,R001,7,18.13,0.05,17.22,9.53,120.54,53.83
27024,2024-09-21,39,177,R001,16,15.28,0.04,14.67,11.88,234.72,44.64
27025,2024-04-03,39,167,R002,13,15.28,0.07,14.21,11.88,184.73,30.29
27026,2024-06-16,33,180,R013,12,16.43,0.12,14.46,9.57,173.52,58.68
27027,2024-10-06,40,115,R007,2,8.53,0.22,6.65,6.25,13.3,0.8
27028,2024-07-01,1,149,R008,15,9.34,0.13,8.13,6.16,121.95,29.55
27029,2024-02-20,3,36,R014,10,19.65,0.23,15.13,12.76,151.3,23.7
27030,2024-06-20,6,174,R003,14,4.79,0.04,4.6,3.09,64.4,21.14
27031,2024-09-12,26,62,R001,3,18.13,0.2,14.5,9.53,43.5,14.91
27032,2024-08-07,26,6,R009,18,18.13,0.3,12.69,9.53,228.42,56.88
27033,2024-11-20,34,175,R007,20,15.16,0.03,14.71,9.38,294.2,106.6
27034,2024-10-19,7,165,R013,3,16.28,0.23,12.54,10.75,37.62,5.37
27035,2024-06-14,35,26,R012,16,2.26,0.22,1.76,1.21,28.16,8.8
27036,2024-01-08,29,154,R004,13,9.26,0.15,7.87,6.9,102.31,12.61
27037,2024-01-08,6,143,R015,8,4.79,0.13,4.17,3.09,33.36,8.64
27038,2024-02-24,16,80,R013,15,3.2,0.25,2.4,2.13,36.0,4.05
27039,2024-08-07,19,163,R010,11,9.36,0.23,7.21,5.52,79.31,18.59
27040,2024-04-24,2,61,R001,12,9.72,0.22,7.58,5.5,90.96,24.96
27041,2024-06-12,39,91,R008,15,15.28,0.28,11.0,11.88,165.0,-13.2
27042,2024-05-25,15,17,R007,5,2.9,0.14,2.49,1.86,12.45,3.15
27043,2024-03-11,39,142,R009,16,15.28,0.0,15.28,11.88,244.48,54.4
27044,2024-07-04,23,5,R003,20,1.94,0.01,1.92,1.53,38.4,7.8
27045,2024-06-12,5,97,R009,15,11.96,0.24,9.09,9.07,136.35,0.3
27046,2024-12-11,28,32,R009,9,16.39,0.16,13.77,9.54,123.93,38.07
27047,2024-01-11,33,132,R008,1,16.43,0.04,15.77,9.57,15.77,6.2
27048,2024-02-25,49,187,R003,8,9.33,0.05,8.86,6.59,70.88,18.16
27049,2024-09-16,7,72,R010,2,16.28,0.27,11.88,10.75,23.76,2.26
27050,2024-05-21,13,102,R004,19,16.48,0.08,15.16,11.64,288.04,66.88
27051,2024-02-04,47,188,R012,7,7.98,0.08,7.34,6.25,51.38,7.63
27052,2024-07-09,8,30,R011,18,9.38,0.04,9.0,6.29,162.0,48.78
27053,2024-10-01,6,137,R011,14,4.79,0.22,3.74,3.09,52.36,9.1
27054,2024-09-03,17,88,R014,6,3.35,0.2,2.68,1.84,16.08,5.04
27055,2024-08-22,2,165,R013,13,9.72,0.22,7.58,5.5,98.54,27.04
27056,2024-07-13,24,84,R008,5,13.61,0.11,12.11,9.85,60.55,11.3
27057,2024-06-23,7,16,R007,8,16.28,0.24,12.37,10.75,98.96,12.96
27058,2024-08-17,15,109,R001,13,2.9,0.22,2.26,1.86,29.38,5.2
27059,2024-06-10,41,101,R010,20,14.9,0.26,11.03,10.84,220.6,3.8
27060,2024-05-29,2,32,R009,9,9.72,0.15,8.26,5.5,74.34,24.84
27061,2024-02-28,46,81,R007,18,8.74,0.17,7.25,5.37,130.5,33.84
27062,2024-04-11,43,152,R009,19,8.28,0.15,7.04,6.51,133.76,10.07
27063,2024-09-14,9,24,R005,2,18.15,0.13,15.79,12.03,31.58,7.52
27064,2024-06-23,16,1,R009,20,3.2,0.05,3.04,2.13,60.8,18.2
27065,2024-09-06,4,86,R016,15,5.3,0.29,3.76,2.71,56.4,15.75
27066,2024-02-25,23,18,R004,12,1.94,0.12,1.71,1.53,20.52,2.16
27067,2024-08-18,24,113,R008,1,13.61,0.2,10.89,9.85,10.89,1.04
27068,2024-07-07,42,12,R014,14,9.32,0.05,8.85,4.77,123.9,57.12
27069,2024-04-19,13,2,R010,5,16.48,0.07,15.33,11.64,76.65,18.45
27070,2024-06-22,45,39,R009,7,18.5,0.06,17.39,14.7,121.73,18.83
27071,2024-12-15,32,55,R014,5,6.3,0.16,5.29,4.76,26.45,2.65
27072,2024-06-08,32,104,R014,5,6.3,0.2,5.04,4.76,25.2,1.4
27073,2024-11-29,15,104,R014,10,2.9,0.28,2.09,1.86,20.9,2.3
27074,2024-11-06,26,115,R007,14,18.13,0.07,16.86,9.53,236.04,102.62
27075,2024-07-15,27,116,R003,19,13.96,0.3,9.77,9.51,185.63,4.94
27076,2024-02-09,16,66,R015,10,3.2,0.08,2.94,2.13,29.4,8.1
27077,2024-07-09,43,8,R006,4,8.28,0.02,8.11,6.51,32.44,6.4
27078,2024-06-25,29,133,R013,5,9.26,0.27,6.76,6.9,33.8,-0.7
27079,2024-09-18,38,51,R015,1,19.39,0.21,15.32,15.47,15.32,-0.15
27080,2024-03-04,38,65,R004,20,19.39,0.27,14.15,15.47,283.0,-26.4
27081,2024-02-06,34,36,R014,3,15.16,0.01,15.01,9.38,45.03,16.89
27082,2024-02-15,11,172,R009,20,7.57,0.22,5.9,4.11,118.0,35.8
27083,2024-04-23,8,27,R010,9,9.38,0.04,9.0,6.29,81.0,24.39
27084,2024-06-15,17,174,R003,9,3.35,0.0,3.35,1.84,30.15,13.59
27085,2024-03-15,10,159,R009,14,4.27,0.13,3.71,2.93,51.94,10.92
27086,2024-02-14,5,105,R013,2,11.96,0.26,8.85,9.07,17.7,-0.44
27087,2024-03-18,20,38,R014,4,13.18,0.05,12.52,7.9,50.08,18.48
27088,2024-12-18,20,128,R005,9,13.18,0.04,12.65,7.9,113.85,42.75
27089,2024-04-09,29,106,R013,7,9.26,0.24,7.04,6.9,49.28,0.98
27090,2024-05-31,19,20,R013,8,9.36,0.17,7.77,5.52,62.16,18.0
27091,2024-03-08,40,126,R002,6,8.53,0.09,7.76,6.25,46.56,9.06
27092,2024-03-14,2,50,R005,19,9.72,0.17,8.07,5.5,153.33,48.83
27093,2024-10-02,25,41,R011,19,10.38,0.14,8.93,7.34,169.67,30.21
27094,2024-10-17,15,41,R011,4,2.9,0.18,2.38,1.86,9.52,2.08
27095,2024-04-17,8,138,R012,12,9.38,0.16,7.88,6.29,94.56,19.08
27096,2024-02-14,31,48,R010,2,12.98,0.13,11.29,10.34,22.58,1.9
27097,2024-05-01,45,100,R013,6,18.5,0.03,17.94,14.7,107.64,19.44
27098,2024-04-15,22,55,R014,15,16.29,0.29,11.57,12.97,173.55,-21.0
27099,2024-09-04,48,65,R004,10,15.4,0.28,11.09,11.45,110.9,-3.6
27100,2024-11-30,31,184,R007,11,12.98,0.01,12.85,10.34,141.35,27.61
27101,2024-09-15,25,132,R008,7,10.38,0.16,8.72,7.34,61.04,9.66
27102,2024-08-07,43,90,R012,6,8.28,0.09,7.53,6.51,45.18,6.12
27103,2024-05-17,38,115,R007,15,19.39,0.05,18.42,15.47,276.3,44.25
27104,2024-01-03,45,38,R014,7,18.5,0.05,17.58,14.7,123.06,20.16
27105,2024-08-16,15,41,R011,16,2.9,0.03,2.81,1.86,44.96,15.2
27106,2024-06-27,47,101,R010,17,7.98,0.12,7.02,6.25,119.34,13.09
27107,2024-02-11,26,106,R013,2,18.13,0.22,14.14,9.53,28.28,9.22
27108,2024-04-01,50,157,R011,6,11.33,0.1,10.2,6.34,61.2,23.16
27109,2024-10-15,13,176,R012,17,16.48,0.04,15.82,11.64,268.94,71.06
27110,2024-07-16,32,106,R013,8,6.3,0.28,4.54,4.76,36.32,-1.76
27111,2024-02-21,37,10,R014,10,7.55,0.09,6.87,4.08,68.7,27.9
27112,2024-08-16,48,107,R005,16,15.4,0.21,12.17,11.45,194.72,11.52
27113,2024-07-09,41,122,R015,16,14.9,0.17,12.37,10.84,197.92,24.48
27114,2024-07-02,36,175,R007,10,18.75,0.09,17.06,11.03,170.6,60.3
27115,2024-11-22,12,140,R011,20,19.54,0.06,18.37,10.1,367.4,165.4
27116,2024-08-04,9,157,R011,13,18.15,0.25,13.61,12.03,176.93,20.54
27117,2024-08-31,11,69,R001,9,7.57,0.23,5.83,4.11,52.47,15.48
27118,2024-09-05,10,125,R015,6,4.27,0.14,3.67,2.93,22.02,4.44
27119,2024-03-03,27,192,R009,10,13.96,0.05,13.26,9.51,132.6,37.5
27120,2024-06-27,16,38,R014,3,3.2,0.19,2.59,2.13,7.77,1.38
27121,2024-07-20,35,144,R005,7,2.26,0.11,2.01,1.21,14.07,5.6
27122,2024-07-21,37,76,R006,3,7.55,0.27,5.51,4.08,16.53,4.29
27123,2024-06-18,36,174,R003,19,18.75,0.05,17.81,11.03,338.39,128.82
27124,2024-07-05,39,169,R013,14,15.28,0.27,11.15,11.88,156.1,-10.22
27125,2024-09-30,15,49,R002,18,2.9,0.26,2.15,1.86,38.7,5.22
27126,2024-02-01,18,184,R007,18,16.55,0.08,15.23,12.72,274.14,45.18
27127,2024-03-15,3,161,R009,13,19.65,0.07,18.27,12.76,237.51,71.63
27128,2024-11-27,16,25,R002,5,3.2,0.25,2.4,2.13,12.0,1.35
27129,2024-07-19,36,102,R004,6,18.75,0.27,13.69,11.03,82.14,15.96
27130,2024-03-18,31,140,R011,19,12.98,0.01,12.85,10.34,244.15,47.69
27131,2024-11-01,43,145,R008,15,8.28,0.01,8.2,6.51,123.0,25.35
27132,2024-09-15,6,46,R011,2,4.79,0.05,4.55,3.09,9.1,2.92
27133,2024-02-25,39,155,R010,19,15.28,0.2,12.22,11.88,232.18,6.46
27134,2024-09-17,42,109,R001,16,9.32,0.28,6.71,4.77,107.36,31.04
27135,2024-05-09,43,154,R004,6,8.28,0.08,7.62,6.51,45.72,6.66
27136,2024-04-16,35,122,R015,18,2.26,0.25,1.69,1.21,30.42,8.64
27137,2024-10-28,28,199,R003,14,16.39,0.29,11.64,9.54,162.96,29.4
27138,2024-07-05,25,33,R013,19,10.38,0.29,7.37,7.34,140.03,0.57
27139,2024-10-05,40,139,R001,10,8.53,0.19,6.91,6.25,69.1,6.6
27140,2024-03-21,16,150,R002,13,3.2,0.23,2.46,2.13,31.98,4.29
27141,2024-10-15,39,142,R009,16,15.28,0.18,12.53,11.88,200.48,10.4
27142,2024-08-06,10,50,R005,7,4.27,0.28,3.07,2.93,21.49,0.98
27143,2024-09-24,36,158,R003,15,18.75,0.08,17.25,11.03,258.75,93.3
27144,2024-03-02,7,171,R001,15,16.28,0.01,16.12,10.75,241.8,80.55
27145,2024-04-09,37,163,R010,6,7.55,0.13,6.57,4.08,39.42,14.94
27146,2024-03-21,28,7,R001,6,16.39,0.3,11.47,9.54,68.82,11.58
27147,2024-12-28,8,145,R008,7,9.38,0.12,8.25,6.29,57.75,13.72
27148,2024-10-03,5,195,R004,7,11.96,0.2,9.57,9.07,66.99,3.5
27149,2024-10-29,22,86,R016,11,16.29,0.17,13.52,12.97,148.72,6.05
27150,2024-07-09,15,151,R011,16,2.9,0.13,2.52,1.86,40.32,10.56
27151,2024-07-15,29,69,R001,10,9.26,0.27,6.76,6.9,67.6,-1.4
27152,2024-07-16,46,92,R002,8,8.74,0.3,6.12,5.37,48.96,6.0
27153,2024-01-23,8,137,R011,10,9.38,0.21,7.41,6.29,74.1,11.2
27154,2024-05-14,36,20,R013,6,18.75,0.23,14.44,11.03,86.64,20.46
27155,2024-11-23,28,171,R001,1,16.39,0.11,14.59,9.54,14.59,5.05
27156,2024-12-27,36,23,R002,16,18.75,0.15,15.94,11.03,255.04,78.56
27157,2024-07-09,17,43,R004,1,3.35,0.07,3.12,1.84,3.12,1.28
27158,2024-02-28,9,102,R004,16,18.15,0.06,17.06,12.03,272.96,80.48
27159,2024-05-08,31,66,R015,9,12.98,0.05,12.33,10.34,110.97,17.91
27160,2024-05-12,25,41,R011,2,10.38,0.02,10.17,7.34,20.34,5.66
27161,2024-11-29,33,199,R003,12,16.43,0.17,13.64,9.57,163.68,48.84
27162,2024-11-16,13,154,R004,6,16.48,0.19,13.35,11.64,80.1,10.26
27163,2024-09-10,8,87,R015,19,9.38,0.2,7.5,6.29,142.5,22.99
27164,2024-02-07,50,111,R003,20,11.33,0.1,10.2,6.34,204.0,77.2
27165,2024-06-26,27,146,R001,8,13.96,0.23,10.75,9.51,86.0,9.92
27166,2024-09-19,41,46,R011,14,14.9,0.08,13.71,10.84,191.94,40.18
27167,2024-10-29,12,193,R016,10,19.54,0.14,16.8,10.1,168.0,67.0
27168,2024-08-14,28,66,R015,12,16.39,0.19,13.28,9.54,159.36,44.88
27169,2024-05-05,12,8,R006,4,19.54,0.15,16.61,10.1,66.44,26.04
27170,2024-04-20,42,35,R003,13,9.32,0.17,7.74,4.77,100.62,38.61
27171,2024-02-15,49,150,R002,14,9.33,0.03,9.05,6.59,126.7,34.44
27172,2024-11-25,47,186,R003,19,7.98,0.25,5.98,6.25,113.62,-5.13
27173,2024-08-12,34,135,R015,11,15.16,0.01,15.01,9.38,165.11,61.93
27174,2024-05-14,35,35,R003,20,2.26,0.26,1.67,1.21,33.4,9.2
27175,2024-01-19,24,48,R010,6,13.61,0.05,12.93,9.85,77.58,18.48
27176,2024-01-02,8,64,R005,13,9.38,0.24,7.13,6.29,92.69,10.92
27177,2024-11-21,36,116,R003,17,18.75,0.1,16.88,11.03,286.96,99.45
27178,2024-04-20,9,19,R014,15,18.15,0.29,12.89,12.03,193.35,12.9
27179,2024-10-24,45,171,R001,1,18.5,0.15,15.72,14.7,15.72,1.02
27180,2024-03-11,32,20,R013,11,6.3,0.24,4.79,4.76,52.69,0.33
27181,2024-04-07,12,73,R010,10,19.54,0.03,18.95,10.1,189.5,88.5
27182,2024-03-01,12,188,R012,13,19.54,0.09,17.78,10.1,231.14,99.84
27183,2024-07-24,12,109,R001,17,19.54,0.0,19.54,10.1,332.18,160.48
27184,2024-04-27,46,15,R005,8,8.74,0.22,6.82,5.37,54.56,11.6
27185,2024-01-29,45,149,R008,12,18.5,0.13,16.1,14.7,193.2,16.8
27186,2024-04-21,3,49,R002,10,19.65,0.03,19.06,12.76,190.6,63.0
27187,2024-03-28,30,178,R009,13,14.28,0.07,13.28,8.79,172.64,58.37
27188,2024-05-02,26,134,R014,12,18.13,0.14,15.59,9.53,187.08,72.72
27189,2024-06-01,28,85,R015,11,16.39,0.11,14.59,9.54,160.49,55.55
27190,2024-12-31,38,114,R008,6,19.39,0.11,17.26,15.47,103.56,10.74
27191,2024-03-06,48,21,R005,19,15.4,0.12,13.55,11.45,257.45,39.9
27192,2024-06-12,15,29,R006,7,2.9,0.2,2.32,1.86,16.24,3.22
27193,2024-01-17,11,111,R003,19,7.57,0.26,5.6,4.11,106.4,28.31
27194,2024-05-08,47,82,R006,5,7.98,0.25,5.98,6.25,29.9,-1.35
27195,2024-09-07,15,117,R003,19,2.9,0.18,2.38,1.86,45.22,9.88
27196,2024-05-17,40,35,R003,2,8.53,0.16,7.17,6.25,14.34,1.84
27197,2024-07-18,27,181,R011,18,13.96,0.08,12.84,9.51,231.12,59.94
27198,2024-06-22,35,154,R004,16,2.26,0.06,2.12,1.21,33.92,14.56
27199,2024-02-14,24,72,R010,8,13.61,0.02,13.34,9.85,106.72,27.92
27200,2024-09-10,43,165,R013,19,8.28,0.23,6.38,6.51,121.22,-2.47
27201,2024-01-01,5,182,R005,9,11.96,0.08,11.0,9.07,99.0,17.37
27202,2024-10-07,4,193,R016,14,5.3,0.04,5.09,2.71,71.26,33.32
27203,2024-04-25,32,118,R009,17,6.3,0.12,5.54,4.76,94.18,13.26
27204,2024-04-15,16,24,R005,3,3.2,0.2,2.56,2.13,7.68,1.29
27205,2024-03-04,18,117,R003,11,16.55,0.2,13.24,12.72,145.64,5.72
27206,2024-08-31,17,2,R010,10,3.35,0.23,2.58,1.84,25.8,7.4
27207,2024-01-18,50,121,R001,11,11.33,0.14,9.74,6.34,107.14,37.4
27208,2024-02-18,3,72,R010,14,19.65,0.01,19.45,12.76,272.3,93.66
27209,2024-03-29,13,122,R015,2,16.48,0.23,12.69,11.64,25.38,2.1
27210,2024-02-20,44,135,R015,6,8.88,0.23,6.84,5.42,41.04,8.52
27211,2024-05-21,35,84,R008,20,2.26,0.01,2.24,1.21,44.8,20.6
27212,2024-01-25,25,154,R004,3,10.38,0.06,9.76,7.34,29.28,7.26
27213,2024-03-23,20,103,R001,17,13.18,0.21,10.41,7.9,176.97,42.67
27214,2024-09-28,29,192,R009,4,9.26,0.12,8.15,6.9,32.6,5.0
27215,2024-02-08,47,19,R014,1,7.98,0.26,5.91,6.25,5.91,-0.34
27216,2024-05-13,28,63,R016,5,16.39,0.03,15.9,9.54,79.5,31.8
